time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-13T07:10:30.580Z,35.8673333,-117.6858333,7.35,2.54,ml,32,45,0.08539,0.16,ci,ci38556391,2019-07-17T18:57:12.301Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.78,0.188,26,automatic,ci,ci
2019-07-13T07:09:35.430Z,35.6213333,-117.4215,2.44,1.66,ml,24,54,0.04373,0.2,ci,ci38556375,2019-07-13T07:20:31.160Z,"16km S of Searles Valley, CA",earthquake,0.25,0.33,0.177,27,automatic,ci,ci
2019-07-13T07:03:50.170Z,35.6415,-117.4395,3.91,1.46,ml,24,84,0.02686,0.17,ci,ci38556343,2019-07-13T07:07:40.865Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.53,0.199,18,automatic,ci,ci
2019-07-13T07:02:57.380Z,35.7595,-117.4571667,8.66,2.04,ml,22,167,0.09804,0.33,ci,ci38556335,2019-07-13T07:06:39.926Z,"5km W of Searles Valley, CA",earthquake,1.16,2.02,0.222,25,automatic,ci,ci
2019-07-13T06:50:54.640Z,35.6601667,-117.4883333,3.16,1.51,ml,22,52,0.05288,0.2,ci,ci38556247,2019-07-13T07:01:39.920Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.37,0.147,22,automatic,ci,ci
2019-07-13T06:34:39.480Z,35.7571667,-117.5763333,6.97,2.18,ml,35,56,0.135,0.15,ci,ci38556119,2019-07-13T06:45:23.270Z,"16km W of Searles Valley, CA",earthquake,0.21,0.73,0.152,24,automatic,ci,ci
2019-07-13T06:31:31.360Z,35.5928333,-117.3966667,8,1.94,ml,35,44,0.05379,0.19,ci,ci38556095,2019-07-13T06:42:17.940Z,"19km S of Trona, CA",earthquake,0.28,0.53,0.194,26,automatic,ci,ci
2019-07-13T06:30:37.150Z,35.6735,-117.5193333,10.46,1.35,ml,25,54,0.06542,0.23,ci,ci38556087,2019-07-13T06:34:23.356Z,"15km SW of Searles Valley, CA",earthquake,0.33,0.75,0.132,19,automatic,ci,ci
2019-07-13T06:26:36.370Z,35.7616667,-117.5615,6.35,1.29,ml,18,119,0.04009,0.21,ci,ci38556055,2019-12-10T19:25:20.804Z,"14km W of Searles Valley, CA",earthquake,0.42,0.83,0.169,8,reviewed,ci,ci
2019-07-13T06:24:44.730Z,35.7856667,-117.5736667,10.97,2.92,ml,35,51,0.1514,0.19,ci,ci38556047,2019-07-13T06:35:41.980Z,"15km W of Searles Valley, CA",earthquake,0.25,0.57,0.119,26,automatic,ci,ci
2019-07-13T06:19:37.010Z,35.5715,-117.4021667,8.68,1.74,ml,29,65,0.05117,0.21,ci,ci38555991,2019-07-13T06:30:33.200Z,"22km S of Trona, CA",earthquake,0.3,0.54,0.145,26,automatic,ci,ci
2019-07-13T06:14:57.380Z,35.6513333,-117.5263333,0.36,1.86,ml,28,34,0.04548,0.21,ci,ci38555959,2019-07-13T06:25:50.480Z,"14km ENE of Ridgecrest, CA",earthquake,0.25,31.61,0.108,25,automatic,ci,ci
2019-07-13T06:12:17.340Z,35.6685,-117.4788333,8.21,2.94,ml,78,21,0.02297,0.13,ci,ci38555951,2020-01-28T23:38:40.955Z,"13km SSW of Searles Valley, CA",earthquake,0.09,0.2,0.136,122,reviewed,ci,ci
2019-07-13T06:10:29.140Z,35.6535,-117.4918333,2.91,1.85,ml,31,32,0.05377,0.24,ci,ci38555943,2019-07-13T06:21:45.010Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.53,0.156,25,automatic,ci,ci
2019-07-13T06:01:13.700Z,35.7785,-117.6038333,7.03,1.65,ml,33,51,0.1343,0.17,ci,ci38555855,2019-07-13T06:12:07.160Z,"18km W of Searles Valley, CA",earthquake,0.21,0.71,0.16,26,automatic,ci,ci
2019-07-13T05:40:42.980Z,35.6033325,-117.6036682,1.49,1.55,ml,17,84,0.1165,0.19,ci,ci38555743,2019-07-13T05:44:27.248Z,"7km ESE of Ridgecrest, CA",earthquake,0.35,0.71,0.105,4,automatic,ci,ci
2019-07-13T05:39:10.860Z,35.8083333,-117.6431667,1.05,1.87,ml,18,72,0.09893,0.17,ci,ci38555735,2019-07-13T05:42:51.656Z,"21km N of Ridgecrest, CA",earthquake,0.27,0.56,0.145,26,automatic,ci,ci
2019-07-13T05:34:17.990Z,35.617,-117.417,3.14,1.75,ml,29,53,0.04778,0.2,ci,ci38555719,2019-07-13T05:45:13.580Z,"17km SSW of Trona, CA",earthquake,0.24,0.38,0.175,24,automatic,ci,ci
2019-07-13T05:22:55.630Z,35.707,-117.5535,1.63,2.07,ml,35,59,0.08572,0.17,ci,ci38555647,2019-07-13T05:26:43.969Z,"15km NE of Ridgecrest, CA",earthquake,0.19,0.41,0.163,26,automatic,ci,ci
2019-07-13T05:20:26.420Z,35.6721667,-117.4761667,6.49,1.57,ml,23,64,0.04331,0.21,ci,ci38555631,2019-07-13T05:24:23.885Z,"12km SSW of Searles Valley, CA",earthquake,0.34,0.89,0.061,11,automatic,ci,ci
2019-07-13T05:10:08.620Z,35.6638333,-117.469,4.32,1.72,ml,25,54,0.03693,0.23,ci,ci38555535,2019-07-13T05:14:16.829Z,"13km SSW of Searles Valley, CA",earthquake,0.3,0.69,0.197,24,automatic,ci,ci
2019-07-13T05:08:39.350Z,35.668,-117.521,4.73,1.63,ml,29,51,0.06032,0.19,ci,ci38555519,2019-07-13T05:12:36.819Z,"15km ENE of Ridgecrest, CA",earthquake,0.28,0.56,0.145,23,automatic,ci,ci
2019-07-13T05:03:52.860Z,35.6583333,-117.4895,2.43,1.51,ml,27,47,0.05402,0.21,ci,ci38555479,2019-07-13T05:14:43.620Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.46,0.124,21,automatic,ci,ci
2019-07-13T05:02:32.390Z,35.8481667,-117.6758333,2.22,1.4,ml,22,45,0.08245,0.2,ci,ci38555455,2019-07-13T05:06:16.121Z,"23km ESE of Little Lake, CA",earthquake,0.27,0.46,0.188,17,automatic,ci,ci
2019-07-13T04:57:16.850Z,35.6448333,-117.4258333,5.22,1.68,ml,21,133,0.02032,0.24,ci,ci38555423,2019-07-13T05:02:18.151Z,"14km S of Searles Valley, CA",earthquake,0.58,0.69,0.107,14,automatic,ci,ci
2019-07-13T04:56:36.830Z,35.5896667,-117.4883333,5.31,2.21,ml,33,37,0.01054,0.15,ci,ci38555415,2019-07-13T05:07:35.230Z,"17km ESE of Ridgecrest, CA",earthquake,0.2,0.43,0.206,26,automatic,ci,ci
2019-07-13T04:39:54.110Z,35.6145,-117.4641667,9.58,1.56,ml,26,71,0.02757,0.19,ci,ci38555303,2019-07-13T04:59:42.670Z,"18km SSW of Searles Valley, CA",earthquake,0.31,0.51,0.137,21,automatic,ci,ci
2019-07-13T04:35:15.930Z,35.6771667,-117.5628333,6.68,1.57,ml,28,48,0.05524,0.16,ci,ci38555279,2019-07-13T04:39:00.016Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.66,0.189,22,automatic,ci,ci
2019-07-13T04:31:46.800Z,35.623,-117.4541667,4,1.6,ml,23,73,0.037,0.2,ci,ci38555255,2019-07-13T04:35:33.997Z,"17km SSW of Searles Valley, CA",earthquake,0.25,0.48,0.177,20,automatic,ci,ci
2019-07-13T04:22:05.360Z,35.5783333,-117.4018333,2.08,1.56,ml,23,45,0.04988,0.22,ci,ci38555191,2019-07-13T04:26:04.920Z,"21km S of Trona, CA",earthquake,0.29,0.4,0.219,18,automatic,ci,ci
2019-07-13T04:10:26.150Z,35.8621667,-117.6798333,8.68,1.26,ml,17,57,0.08739,0.2,ci,ci38555127,2019-07-13T04:14:05.552Z,"22km ESE of Little Lake, CA",earthquake,0.34,1.02,0.042,5,automatic,ci,ci
2019-07-13T04:03:09.650Z,35.6923333,-117.5331667,8.93,2.7,ml,36,57,0.076,0.18,ci,ci38555079,2019-07-13T18:05:11.254Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.62,0.169,26,automatic,ci,ci
2019-07-13T03:54:21.350Z,35.6751667,-117.5306667,0.4,2.43,ml,30,54,0.06157,0.16,ci,ci38555039,2019-07-13T04:04:54.800Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,31.61,0.112,25,automatic,ci,ci
2019-07-13T03:46:41.370Z,35.6688333,-117.4848333,5.67,1.31,ml,6,165,0.04993,0.09,ci,ci38554983,2019-07-13T20:11:51.662Z,"13km SSW of Searles Valley, CA",earthquake,0.37,0.72,0.211,3,reviewed,ci,ci
2019-07-13T03:45:37.590Z,35.8503333,-117.687,4.23,1.41,ml,25,45,0.07578,0.19,ci,ci38554967,2019-07-13T03:49:20.189Z,"22km ESE of Little Lake, CA",earthquake,0.24,0.63,0.15,19,automatic,ci,ci
2019-07-13T03:40:09.290Z,35.6666667,-117.5516667,2.89,2.34,ml,35,39,0.04674,0.24,ci,ci38554951,2019-07-13T03:50:43.930Z,"12km ENE of Ridgecrest, CA",earthquake,0.27,0.53,0.102,28,automatic,ci,ci
2019-07-13T03:37:06.120Z,35.6438333,-117.4538333,6.51,1.69,ml,23,62,0.03247,0.23,ci,ci38554911,2019-07-13T03:40:59.229Z,"14km SSW of Searles Valley, CA",earthquake,0.35,0.68,0.179,17,automatic,ci,ci
2019-07-13T03:25:36.030Z,35.7691667,-117.6146667,8.83,1.22,ml,25,52,0.1283,0.2,ci,ci38554847,2019-07-13T03:29:12.173Z,"17km NNE of Ridgecrest, CA",earthquake,0.3,1.38,0.178,15,automatic,ci,ci
2019-07-13T03:15:38.530Z,35.8421667,-117.6701667,9.21,1.27,ml,21,49,0.08396,0.19,ci,ci38554807,2019-07-13T03:19:15.963Z,"24km ESE of Little Lake, CA",earthquake,0.31,0.85,0.184,13,automatic,ci,ci
2019-07-13T03:14:42.660Z,35.8356667,-117.6685,8.36,2.34,ml,32,42,0.08287,0.18,ci,ci38554799,2019-07-13T03:25:19.990Z,"24km N of Ridgecrest, CA",earthquake,0.23,0.82,0.191,25,automatic,ci,ci
2019-07-13T03:10:28.780Z,35.6533318,-117.6611633,2.62,1.75,ml,9,248,0.1764,0.21,ci,ci38554759,2019-07-13T03:13:59.090Z,"4km NNE of Ridgecrest, CA",earthquake,5.18,15.92,0.437,5,automatic,ci,ci
2019-07-13T03:10:07.360Z,35.7991667,-117.6175,9.03,1.24,ml,19,76,0.1202,0.18,ci,ci38554743,2019-07-13T03:13:37.105Z,"20km W of Searles Valley, CA",earthquake,0.29,1.27,0.133,13,automatic,ci,ci
2019-07-13T03:05:18.010Z,35.7608333,-117.5563333,11.72,1.37,ml,20,79,0.1441,0.2,ci,ci38554719,2019-07-13T03:09:02.612Z,"14km W of Searles Valley, CA",earthquake,0.31,1.11,0.219,17,automatic,ci,ci
2019-07-13T03:04:27.030Z,35.6755,-117.6673333,8.88,1.39,ml,6,181,0.1892,0.31,ci,ci38554703,2019-07-13T03:08:00.823Z,"6km N of Ridgecrest, CA",earthquake,3.46,31.61,0.269,2,automatic,ci,ci
2019-07-13T02:58:55.580Z,35.669,-117.5193333,1.57,1.32,ml,22,52,0.06196,0.2,ci,ci38554671,2019-07-13T03:02:40.540Z,"15km SW of Searles Valley, CA",earthquake,0.25,0.49,0.143,18,automatic,ci,ci
2019-07-13T02:56:38.370Z,35.795,-117.6198333,9.31,1.2,ml,19,75,0.1187,0.17,ci,ci38554647,2019-07-13T03:00:11.958Z,"20km W of Searles Valley, CA",earthquake,0.33,1.23,0.174,14,automatic,ci,ci
2019-07-13T02:47:44.270Z,35.6636667,-117.5378333,9.04,2.8,ml,36,38,0.04873,0.15,ci,ci38554623,2019-07-13T16:01:06.735Z,"13km ENE of Ridgecrest, CA",earthquake,0.2,0.49,0.104,25,automatic,ci,ci
2019-07-13T02:46:41.840Z,35.8231667,-117.6033333,0.32,1.5,ml,21,67,0.1123,0.31,ci,ci38554615,2019-07-13T02:50:45.904Z,"19km WNW of Searles Valley, CA",earthquake,0.46,31.61,0.157,22,automatic,ci,ci
2019-07-13T02:45:19.550Z,35.6938333,-117.5411667,9.51,1.48,ml,30,44,0.07516,0.17,ci,ci38554607,2019-07-13T02:49:08.394Z,"15km ENE of Ridgecrest, CA",earthquake,0.24,0.69,0.136,20,automatic,ci,ci
2019-07-13T02:41:56.340Z,35.754,-117.5456667,1.86,1.47,ml,26,63,0.1331,0.19,ci,ci38554575,2019-07-13T02:45:43.873Z,"13km W of Searles Valley, CA",earthquake,0.23,0.48,0.162,21,automatic,ci,ci
2019-07-13T02:25:10.310Z,35.8036667,-117.6303333,6.46,1.69,ml,25,48,0.1095,0.17,ci,ci38554423,2019-07-13T02:28:59.477Z,"21km NNE of Ridgecrest, CA",earthquake,0.23,0.91,0.17,26,automatic,ci,ci
2019-07-13T02:24:55.670Z,35.6685,-117.5133333,8.84,1.49,ml,26,54,0.06491,0.2,ci,ci38554415,2019-07-13T02:28:40.475Z,"15km SW of Searles Valley, CA",earthquake,0.32,0.77,0.181,19,automatic,ci,ci
2019-07-13T02:15:50.170Z,35.835,-117.6636667,2.71,1.67,ml,22,58,0.08638,0.22,ci,ci38554335,2019-07-13T02:19:40.414Z,"24km N of Ridgecrest, CA",earthquake,0.32,0.68,0.198,26,automatic,ci,ci
2019-07-13T02:09:28.560Z,35.6791667,-117.5535,9.64,1.6,ml,23,54,0.0584,0.2,ci,ci38554319,2019-07-13T02:13:18.368Z,"13km ENE of Ridgecrest, CA",earthquake,0.27,0.75,0.081,22,automatic,ci,ci
2019-07-13T02:06:22.720Z,35.724,-117.563,9.81,2.52,ml,35,61,0.1019,0.16,ci,ci38554295,2019-07-13T02:17:09.880Z,"15km WSW of Searles Valley, CA",earthquake,0.21,0.59,0.137,26,automatic,ci,ci
2019-07-13T02:06:03.790Z,35.6751667,-117.464,5.71,1.49,ml,23,78,0.03433,0.19,ci,ci38554287,2019-07-13T02:09:51.342Z,"12km SSW of Searles Valley, CA",earthquake,0.27,0.71,0.137,16,automatic,ci,ci
2019-07-13T01:58:10.280Z,35.6688333,-117.482,6.62,1.43,ml,26,58,0.04763,0.19,ci,ci38554231,2019-07-13T02:09:00.650Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.72,0.152,17,automatic,ci,ci
2019-07-13T01:43:41.450Z,35.7695,-117.6046667,10.1,1.29,ml,24,55,0.136,0.18,ci,ci38554167,2019-07-13T01:47:16.617Z,"18km NNE of Ridgecrest, CA",earthquake,0.28,1.06,0.087,15,automatic,ci,ci
2019-07-13T01:41:36.870Z,35.8006667,-117.5748333,1.92,1.41,ml,23,54,0.1365,0.16,ci,ci38554151,2019-07-13T01:45:13.660Z,"16km WNW of Searles Valley, CA",earthquake,0.23,0.62,0.126,20,automatic,ci,ci
2019-07-13T01:40:18.510Z,35.7551667,-117.5893333,6.58,1.48,ml,25,53,0.1339,0.23,ci,ci38554143,2019-07-13T01:44:09.571Z,"17km W of Searles Valley, CA",earthquake,0.3,1.48,0.145,22,automatic,ci,ci
2019-07-13T01:38:47.040Z,35.6231667,-117.4288333,9.73,1.78,ml,28,54,0.04558,0.23,ci,ci38554135,2019-07-13T01:42:33.559Z,"16km S of Searles Valley, CA",earthquake,0.33,0.66,0.122,24,automatic,ci,ci
2019-07-13T01:37:44.300Z,35.5748333,-117.4061667,2.89,1.37,ml,26,63,0.04714,0.2,ci,ci38554111,2019-07-13T01:41:20.623Z,"21km S of Trona, CA",earthquake,0.32,0.34,0.127,17,automatic,ci,ci
2019-07-13T01:36:39.220Z,35.8621667,-117.7038333,8.5,1.46,ml,18,92,0.07295,0.15,ci,ci38554095,2019-07-13T01:40:22.468Z,"20km ESE of Little Lake, CA",earthquake,0.37,0.96,0.218,19,automatic,ci,ci
2019-07-13T01:34:56.120Z,35.8648333,-117.682,8.95,1.92,ml,26,55,0.08677,0.14,ci,ci38554071,2019-07-13T01:45:32.450Z,"22km ESE of Little Lake, CA",earthquake,0.2,0.62,0.207,26,automatic,ci,ci
2019-07-13T01:29:20.890Z,35.6633333,-117.5183333,9.81,1.72,ml,30,50,0.05838,0.18,ci,ci38554031,2019-07-13T01:40:25.340Z,"15km ENE of Ridgecrest, CA",earthquake,0.29,0.57,0.148,26,automatic,ci,ci
2019-07-13T01:27:13.910Z,35.75,-117.568,8.2,1.25,ml,18,59,0.1277,0.16,ci,ci38554015,2019-07-13T01:30:48.407Z,"15km W of Searles Valley, CA",earthquake,0.34,1.4,0.191,7,automatic,ci,ci
2019-07-13T01:23:36.350Z,35.6241667,-117.4405,7.32,1.24,ml,17,87,0.04154,0.18,ci,ci38553999,2019-07-13T01:27:17.385Z,"16km SSW of Searles Valley, CA",earthquake,0.33,0.57,0.142,13,automatic,ci,ci
2019-07-13T01:22:44.270Z,35.7495,-117.5916667,8.91,1.71,ml,27,52,0.1285,0.17,ci,ci38553991,2019-07-13T01:26:27.380Z,"16km NNE of Ridgecrest, CA",earthquake,0.22,1.05,0.123,26,automatic,ci,ci
2019-07-13T01:19:38.250Z,35.8283333,-117.624,2.01,1.48,ml,21,67,0.1087,0.18,ci,ci38553959,2019-07-13T01:23:27.364Z,"21km WNW of Searles Valley, CA",earthquake,0.24,0.49,0.101,20,automatic,ci,ci
2019-07-13T01:19:19.330Z,35.671,-117.4751667,3.95,1.47,ml,27,38,0.04233,0.22,ci,ci38553951,2019-07-13T01:23:07.362Z,"12km SSW of Searles Valley, CA",earthquake,0.28,0.84,0.14,12,automatic,ci,ci
2019-07-13T01:18:51.680Z,35.6693333,-117.5621667,1.82,1.69,ml,30,44,0.04753,0.19,ci,ci38553943,2019-07-13T01:22:48.497Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.4,0.13,24,automatic,ci,ci
2019-07-13T01:16:52.470Z,35.7516667,-117.5673333,8.78,3.28,ml,78,42,0.02944,0.14,ci,ci38553919,2020-01-17T20:05:14.290Z,"15km W of Searles Valley, CA",earthquake,0.09,0.21,0.155,270,reviewed,ci,ci
2019-07-13T01:15:57.070Z,35.6453333,-117.4576667,2.53,2.07,ml,29,55,0.034,0.18,ci,ci38553911,2019-07-13T01:27:04.510Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.31,0.156,26,automatic,ci,ci
2019-07-13T01:12:39.140Z,35.8238333,-117.6735,3.91,2.17,ml,34,45,0.07582,0.23,ci,ci38553903,2019-07-13T01:23:01.300Z,"23km N of Ridgecrest, CA",earthquake,0.26,0.81,0.142,26,automatic,ci,ci
2019-07-13T01:07:44.170Z,35.68,-117.5385,8.18,2.08,ml,33,55,0.06298,0.18,ci,ci38553879,2019-07-13T01:11:35.204Z,"14km ENE of Ridgecrest, CA",earthquake,0.24,0.69,0.145,26,automatic,ci,ci
2019-07-13T01:03:06.250Z,35.682,-117.487,2.24,1.32,ml,22,52,0.05424,0.2,ci,ci38553855,2019-07-13T01:06:47.863Z,"12km SW of Searles Valley, CA",earthquake,0.26,0.43,0.174,16,automatic,ci,ci
2019-07-13T01:02:13.980Z,35.8733333,-117.6415,9,1.36,ml,21,73,0.07012,0.3,ci,ci38553847,2019-07-13T01:05:59.937Z,"24km WNW of Searles Valley, CA",earthquake,0.51,1.5,0.219,19,automatic,ci,ci
2019-07-13T01:00:15.050Z,35.7273333,-117.5611667,1.73,1.44,ml,20,66,0.1053,0.26,ci,ci38553831,2019-07-13T01:03:50.037Z,"15km WSW of Searles Valley, CA",earthquake,0.35,0.78,0.492,9,automatic,ci,ci
2019-07-13T00:59:35.010Z,35.7935,-117.607,9.94,1.38,ml,18,79,0.1292,0.2,ci,ci38553815,2019-07-13T01:03:20.035Z,"18km W of Searles Valley, CA",earthquake,0.32,1.06,0.233,20,automatic,ci,ci
2019-07-13T00:58:04.810Z,35.8,-117.6263333,6.2,1.88,ml,30,63,0.1129,0.18,ci,ci38553807,2019-07-13T01:01:52.957Z,"20km W of Searles Valley, CA",earthquake,0.22,0.97,0.104,26,automatic,ci,ci
2019-07-13T00:55:54.670Z,35.6648333,-117.4978333,6.9,1.23,ml,23,52,0.06038,0.2,ci,ci38553799,2019-07-13T01:06:40.710Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.65,0.137,15,automatic,ci,ci
2019-07-13T00:48:58.400Z,35.805,-117.6075,2.58,1.36,ml,18,127,0.128,0.3,ci,ci38553759,2019-07-13T00:52:42.975Z,"19km WNW of Searles Valley, CA",earthquake,0.57,1.15,0.139,18,automatic,ci,ci
2019-07-13T00:48:35.570Z,35.6123333,-117.6316667,0.46,1.38,ml,12,208,0.1405,0.34,ci,ci38553751,2019-07-13T00:52:25.266Z,"4km ESE of Ridgecrest, CA",earthquake,1.75,31.61,0.404,9,automatic,ci,ci
2019-07-13T00:42:14.600Z,35.7701667,-117.587,3.79,1.37,ml,20,54,0.1485,0.15,ci,ci38553711,2019-07-13T00:45:56.848Z,"16km W of Searles Valley, CA",earthquake,0.21,0.77,0.167,19,automatic,ci,ci
2019-07-13T00:36:16.300Z,35.749,-117.5758333,1.04,2.5,ml,34,54,0.1268,0.31,ci,ci38553671,2019-07-17T18:07:54.753Z,"16km W of Searles Valley, CA",earthquake,0.32,0.67,0.128,25,automatic,ci,ci
2019-07-13T00:31:43.970Z,35.8816681,-117.6681671,6.12,1.79,ml,27,56,0.06765,0.16,ci,ci38553647,2019-07-13T00:42:36.340Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.83,0.247,16,automatic,ci,ci
2019-07-13T00:21:08.720Z,35.5753326,-117.4300003,8.27,1.21,ml,12,84,0.02851,0.14,ci,ci38553591,2019-07-13T00:24:47.553Z,"22km S of Searles Valley, CA",earthquake,0.51,0.89,0.098,2,automatic,ci,ci
2019-07-13T00:19:07.360Z,35.6596667,-117.4976667,6.12,2.01,ml,33,33,0.06005,0.19,ci,ci38553575,2019-07-13T00:30:06.770Z,"15km SW of Searles Valley, CA",earthquake,0.24,0.66,0.166,25,automatic,ci,ci
2019-07-13T00:09:23.980Z,35.6498333,-117.4963333,7.63,1.47,ml,29,46,0.05019,0.22,ci,ci38553535,2019-07-13T00:13:21.488Z,"16km SSW of Searles Valley, CA",earthquake,0.31,0.75,0.114,19,automatic,ci,ci
2019-07-13T00:01:55.370Z,35.883,-117.6925,8.97,1.21,ml,19,47,0.07323,0.12,ci,ci38553495,2019-07-13T00:05:38.501Z,"20km ESE of Little Lake, CA",earthquake,0.21,0.56,0.186,15,automatic,ci,ci
2019-07-12T23:59:47.410Z,35.6941667,-117.4743333,3.8,1.27,ml,13,103,0.05041,0.13,ci,ci37421461,2019-07-14T23:17:48.133Z,"10km SW of Searles Valley, CA",earthquake,0.28,0.84,0.151,9,reviewed,ci,ci
2019-07-12T23:55:32.010Z,35.581,-117.396,3.12,1.35,ml,16,77,0.05424,0.19,ci,ci38553463,2019-07-12T23:59:14.563Z,"20km S of Trona, CA",earthquake,0.29,0.33,0.253,14,automatic,ci,ci
2019-07-12T23:54:37.970Z,35.658165,-117.4388351,4.23,1.44,ml,18,93,0.074,0.15,ci,ci38553447,2019-07-12T23:58:23.858Z,"12km SSW of Searles Valley, CA",earthquake,0.51,0.96,0.27,6,automatic,ci,ci
2019-07-12T23:53:18.410Z,35.708,-117.5015,7.53,1.5,ml,23,79,0.07645,0.18,ci,ci38553439,2019-07-12T23:57:07.850Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.99,0.168,21,automatic,ci,ci
2019-07-12T23:50:16.460Z,35.8263333,-117.664,4.44,1.24,ml,20,53,0.08389,0.19,ci,ci38553407,2019-07-12T23:53:53.763Z,"23km N of Ridgecrest, CA",earthquake,0.3,0.75,0.288,16,automatic,ci,ci
2019-07-12T23:44:09.810Z,35.8365,-117.6656667,4.58,2.1,ml,28,51,0.08531,0.14,ci,ci38553367,2019-07-12T23:54:54.550Z,"24km N of Ridgecrest, CA",earthquake,0.19,0.5,0.161,27,automatic,ci,ci
2019-07-12T23:41:58.670Z,35.6548333,-117.4946667,6.95,1.81,ml,30,47,0.05512,0.2,ci,ci38553359,2019-07-12T23:52:48.810Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.57,0.083,26,automatic,ci,ci
2019-07-12T23:41:02.230Z,35.6828333,-117.469,6.65,1.5,ml,24,80,0.04091,0.17,ci,ci38553351,2019-07-12T23:44:49.184Z,"11km SSW of Searles Valley, CA",earthquake,0.24,0.6,0.124,18,automatic,ci,ci
2019-07-12T23:37:15.640Z,35.5573349,-117.428833,2.46,1.49,ml,22,73,0.03983,0.17,ci,ci38553327,2019-07-12T23:48:29.240Z,"23km ESE of Ridgecrest, CA",earthquake,0.37,0.46,0.387,4,automatic,ci,ci
2019-07-12T23:33:09.500Z,35.6328333,-117.5476667,5.95,2.51,ml,36,32,0.02052,0.15,ci,ci38553303,2019-07-12T23:44:23.110Z,"12km E of Ridgecrest, CA",earthquake,0.18,0.43,0.177,26,automatic,ci,ci
2019-07-12T23:32:40.980Z,35.7915,-117.6093333,0.32,1.28,ml,20,49,0.1276,0.19,ci,ci38553295,2019-07-12T23:36:30.150Z,"19km W of Searles Valley, CA",earthquake,0.27,31.61,0.122,16,automatic,ci,ci
2019-07-12T23:27:16.890Z,35.863,-117.6961667,7.45,1.97,ml,30,48,0.0779,0.18,ci,ci38553263,2019-07-12T23:38:11.710Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.88,0.235,26,automatic,ci,ci
2019-07-12T23:23:38.830Z,35.6856667,-117.522,8.03,3.18,ml,75,27,0.05398,0.14,ci,ci38553255,2020-01-23T23:33:51.620Z,"14km SW of Searles Valley, CA",earthquake,0.09,0.22,0.164,249,reviewed,ci,ci
2019-07-12T23:23:13.920Z,35.854,-117.67,10.34,1.59,ml,25,60,0.08944,0.14,ci,ci38553247,2019-07-12T23:27:07.932Z,"23km ESE of Little Lake, CA",earthquake,0.2,0.51,0.194,10,automatic,ci,ci
2019-07-12T23:16:31.260Z,35.6816667,-117.474,4.88,1.37,ml,22,78,0.04417,0.19,ci,ci38553215,2019-10-10T19:56:13.460Z,"11km SSW of Searles Valley, CA",earthquake,0.26,0.63,0.112,15,automatic,ci,ci
2019-07-12T23:15:34.570Z,35.861,-117.6988333,8.07,2.01,ml,32,49,0.07496,0.18,ci,ci38553207,2019-10-10T19:49:53.420Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.71,0.191,25,automatic,ci,ci
2019-07-12T23:10:58.920Z,35.7491667,-117.5378333,11.69,1.29,ml,15,145,0.1252,0.17,ci,ci38553167,2019-07-12T23:14:46.655Z,"12km W of Searles Valley, CA",earthquake,0.46,1.23,0.159,13,automatic,ci,ci
2019-07-12T23:10:00.040Z,35.8533333,-117.6748333,4.4,1.99,ml,30,47,0.08573,0.15,ci,ci38553151,2019-07-12T23:20:58.610Z,"23km ESE of Little Lake, CA",earthquake,0.18,0.5,0.156,25,automatic,ci,ci
2019-07-12T23:04:05.810Z,35.8190002,-117.6491699,3.65,2.22,ml,28,100,0.09462,0.25,ci,ci38553135,2019-07-12T23:07:55.072Z,"22km N of Ridgecrest, CA",earthquake,0.45,1.13,0.17,26,automatic,ci,ci
2019-07-12T23:00:07.740Z,35.852,-117.6906667,7.91,1.74,ml,19,60,0.07427,0.18,ci,ci38553111,2019-07-12T23:03:55.043Z,"22km ESE of Little Lake, CA",earthquake,0.34,0.91,0.132,26,automatic,ci,ci
2019-07-12T22:56:17.980Z,35.8521667,-117.6495,10.56,1.35,ml,23,71,0.09195,0.25,ci,ci38553079,2019-07-12T22:59:58.505Z,"24km WNW of Searles Valley, CA",earthquake,0.37,0.85,0.099,12,automatic,ci,ci
2019-07-12T22:55:41.750Z,35.7945,-117.633,6.51,1.84,ml,27,55,0.1081,0.2,ci,ci38553071,2019-07-12T23:06:32.600Z,"20km NNE of Ridgecrest, CA",earthquake,0.26,1.07,0.143,27,automatic,ci,ci
